Applicant_ID,Age,Gender,Annual_Income,Monthly_Income,Employment_Status,Occupation,Loan_Amount,Loan_Term,Interest_Rate,Credit_Score,Existing_Debt,Number_of_Credit_Cards,Number_of_Previous_Loans,Loan_Purpose,Property_Ownership,Marital_Status,Dependents,Savings_Balance,Checking_Balance,Payment_History,Previous_Defaults,Years_at_Current_Job,Loan_Default
100161,53,Male,69368.76,5780.73,Employed,Teacher,225748.94,60,13.87,796,30869.3,3,1,Personal,Rented,Divorced,4,30708.75,15572.55,Fair,1,7,0
100162,41,Female,95510.68,7959.22,Unemployed,Teacher,286219.9,84,10.44,448,124143.25,5,0,Education,Rented,Married,5,35668.51,16428.18,Poor,2,31,1
100163,40,Other,102146.04,8512.17,Employed,Engineer,399425.28,48,13.48,783,22981.98,5,5,Education,Mortgaged,Single,3,7139.89,25361.61,Excellent,1,22,0
100164,41,Other,195279.41,16273.28,Employed,Engineer,465993.81,240,5.49,416,42791.89,9,2,Business,Rented,Single,0,11816.69,12014.58,Poor,2,19,0
100165,60,Other,70419.9,5868.32,Employed,Doctor,209873.08,24,21.14,478,94360.3,3,5,Education,Rented,Divorced,4,33986.18,10911.09,Good,1,28,0
100166,36,Male,198217.34,16518.11,Employed,Doctor,359530.46,240,20.26,302,27636.42,3,0,Business,Mortgaged,Married,0,18833.65,14424.33,Fair,2,2,0
100167,29,Other,102324.05,8527.0,Employed,Engineer,100006.0,36,18.79,673,45467.45,7,6,Medical,Rented,Single,1,67594.78,27460.58,Good,0,19,0
100168,37,Other,82200.58,6850.05,Employed,Unemployed,268206.87,240,20.02,773,70036.91,6,2,Auto,Owned,Single,0,60123.72,6.85,Good,1,20,0
100169,22,Other,118014.97,9834.58,Employed,Engineer,12858.78,12,6.21,788,34216.39,3,6,Medical,Rented,Widowed,5,42907.07,29877.12,Excellent,1,32,0
100170,26,Male,100637.37,8386.45,Retired,Doctor,252867.78,12,12.82,392,148862.05,3,7,Business,Rented,Married,2,34610.35,13558.75,Excellent,2,16,1
100171,25,Other,67761.32,5646.78,Self-Employed,Driver,273577.56,12,9.38,722,24516.9,8,4,Education,Owned,Married,3,66479.02,23049.59,Good,2,17,0
100172,58,Other,118049.26,9837.44,Retired,Clerk,368251.78,84,19.92,377,127490.57,8,2,Medical,Owned,Married,4,13279.63,30460.89,Good,2,28,0
100173,56,Other,46119.36,3843.28,Employed,Clerk,325443.43,36,7.0,646,70514.97,1,2,Education,Owned,Divorced,5,70991.03,20433.41,Poor,3,9,1
100174,55,Male,87145.64,7262.14,Self-Employed,Engineer,180481.57,84,7.57,687,19368.55,3,5,Home,Owned,Married,5,3926.19,25886.05,Excellent,3,2,0
100175,43,Other,130986.99,10915.58,Employed,Teacher,4853.99,240,16.2,384,17772.92,7,0,Auto,Rented,Divorced,0,73871.56,36797.63,Good,0,16,0
100176,56,Male,99748.69,8312.39,Employed,Driver,59511.97,12,5.14,360,75044.41,1,1,Medical,Mortgaged,Married,2,11104.8,1194.65,Good,2,21,0
100177,28,Female,183902.03,15325.17,Retired,Business Owner,486584.21,84,17.05,340,53028.03,1,5,Business,Mortgaged,Married,2,64967.92,13981.15,Excellent,0,17,0
100178,65,Female,67627.96,5635.66,Self-Employed,Engineer,461321.91,180,8.46,690,35190.34,1,0,Business,Rented,Widowed,4,1443.61,37074.17,Good,1,24,0
100179,45,Female,213803.17,17816.93,Unemployed,Driver,163896.4,60,15.73,638,143840.87,5,2,Personal,Mortgaged,Married,2,65206.25,33497.19,Good,2,8,0
100180,66,Other,175868.01,14655.67,Self-Employed,Doctor,130908.76,360,19.65,365,69506.96,4,5,Auto,Rented,Widowed,1,46725.66,24673.12,Good,1,0,1
100181,28,Male,213356.57,17779.71,Employed,Engineer,219335.31,120,14.78,575,139321.65,3,2,Home,Rented,Widowed,4,1522.74,9172.12,Excellent,2,27,0
100182,45,Female,186817.99,15568.17,Self-Employed,Engineer,345590.13,12,7.43,738,24599.96,1,7,Education,Owned,Divorced,2,61936.78,13221.32,Excellent,3,29,0
100183,55,Female,44131.3,3677.61,Employed,Engineer,179700.18,84,4.41,431,27519.91,6,7,Medical,Mortgaged,Divorced,4,8124.58,34318.26,Excellent,2,21,0
100184,45,Female,122924.32,10243.69,Unemployed,Engineer,35512.34,48,4.33,633,89404.15,8,0,Home,Mortgaged,Widowed,2,43192.43,27930.86,Fair,2,10,0
100185,42,Male,49845.6,4153.8,Self-Employed,Doctor,202591.96,24,5.14,461,40481.35,2,1,Personal,Mortgaged,Single,2,26560.32,11426.01,Fair,3,12,0
100186,29,Male,182736.61,15228.05,Employed,Engineer,131773.32,360,14.23,443,27740.68,6,7,Medical,Rented,Married,0,60733.46,5289.82,Excellent,2,16,0
100187,39,Male,134753.24,11229.44,Employed,Doctor,163815.15,36,9.94,516,14202.81,7,0,Home,Mortgaged,Divorced,0,68257.73,31230.81,Good,0,14,0
100188,32,Female,69007.11,5750.59,Employed,Teacher,83152.71,12,8.0,494,11440.6,5,3,Home,Owned,Single,0,37142.14,23048.99,Poor,2,7,0
100189,35,Female,205567.79,17130.65,Employed,Unemployed,330102.35,36,7.56,573,112975.26,5,7,Medical,Mortgaged,Single,1,60635.22,38537.53,Excellent,1,13,0
100190,54,Female,38613.14,3217.76,Employed,Driver,264262.2,240,21.05,413,42324.47,1,4,Home,Mortgaged,Single,2,73329.99,16259.65,Excellent,0,10,1
100191,51,Female,130591.79,10882.65,Self-Employed,Business Owner,136889.83,84,5.7,515,146762.87,9,2,Personal,Owned,Married,0,55136.04,13961.08,Excellent,3,15,0
100192,50,Male,162813.31,13567.78,Employed,Clerk,277823.52,240,9.14,642,27468.17,9,0,Personal,Rented,Divorced,0,25759.24,11630.25,Excellent,3,13,0
100193,38,Male,27063.95,2255.33,Self-Employed,Engineer,247368.51,60,12.22,513,53167.0,7,3,Auto,Owned,Married,5,37064.97,19275.21,Fair,2,18,0
100194,68,Female,137560.49,11463.37,Employed,Engineer,398395.48,24,3.51,661,56236.29,9,4,Auto,Owned,Single,5,18399.82,12909.19,Fair,2,28,0
100195,25,Other,182259.75,15188.31,Employed,Clerk,478080.17,48,20.54,363,75022.92,6,0,Business,Mortgaged,Married,1,36672.67,2927.62,Good,2,11,1
100196,37,Male,28843.1,2403.59,Employed,Engineer,67073.91,24,5.33,375,130595.38,6,4,Business,Owned,Widowed,5,19671.24,12485.16,Good,1,2,1
100197,26,Other,120009.81,10000.82,Unemployed,Doctor,442188.91,84,16.13,776,125215.53,8,3,Medical,Rented,Single,0,64579.98,8755.44,Fair,3,28,1
100198,37,Female,68004.22,5667.02,Employed,Business Owner,352988.88,36,15.13,554,1493.45,0,2,Business,Owned,Widowed,0,48793.39,32615.4,Excellent,2,6,0
100199,68,Male,150899.51,12574.96,Employed,Engineer,346891.67,360,18.47,635,61388.26,2,7,Medical,Mortgaged,Married,2,50659.68,9423.7,Excellent,1,32,0
100200,38,Female,39328.86,3277.4,Employed,Clerk,188401.85,48,15.55,707,124190.51,2,7,Auto,Owned,Single,1,8821.06,18354.86,Excellent,2,18,0
100201,65,Male,207095.54,17257.96,Self-Employed,Clerk,173266.28,48,17.73,380,29.67,6,5,Auto,Mortgaged,Single,0,116.82,26909.53,Poor,0,18,0
100202,45,Male,198419.36,16534.95,Employed,Driver,4808.46,360,11.29,835,80045.94,2,4,Auto,Rented,Single,5,63134.93,5969.07,Fair,1,14,0
100203,55,Female,53124.76,4427.06,Employed,Teacher,491138.03,84,12.54,533,38921.34,3,3,Business,Mortgaged,Married,5,43384.51,21251.3,Good,0,24,0
100204,43,Female,81269.51,6772.46,Self-Employed,Clerk,304039.9,24,16.48,790,61915.28,4,0,Home,Mortgaged,Married,1,74524.27,33887.48,Fair,0,22,0
100205,34,Other,135465.17,11288.76,Self-Employed,Driver,202359.65,60,14.02,529,63045.7,7,2,Medical,Owned,Divorced,1,42979.14,23363.23,Excellent,3,32,0
100206,58,Male,162202.78,13516.9,Employed,Teacher,272796.87,36,12.96,523,58763.17,5,0,Personal,Owned,Single,4,17174.28,19295.46,Good,1,0,0
100207,68,Other,105744.48,8812.04,Employed,Driver,22182.46,180,7.3,630,133792.52,0,2,Medical,Mortgaged,Divorced,5,55878.13,33555.16,Fair,3,6,0
100208,33,Male,47039.72,3919.98,Employed,Driver,88478.18,84,8.28,405,80469.54,6,3,Medical,Mortgaged,Divorced,1,56078.64,37890.08,Poor,2,9,1
100209,59,Male,36351.06,3029.25,Employed,Clerk,312433.24,180,10.13,635,135562.01,4,4,Home,Owned,Single,4,5242.61,32839.42,Good,0,6,0
100210,33,Other,219951.89,18329.32,Self-Employed,Unemployed,258102.34,360,3.67,841,109011.36,1,2,Personal,Rented,Divorced,0,55492.07,16336.38,Excellent,0,33,0
100211,56,Other,108347.18,9028.93,Employed,Unemployed,393963.26,180,11.22,655,52668.01,6,2,Business,Mortgaged,Single,3,17002.26,24467.72,Poor,1,2,0
100212,59,Female,193869.01,16155.75,Employed,Teacher,330053.86,48,3.55,338,74034.55,2,5,Personal,Owned,Married,5,20361.65,21065.67,Good,0,4,0
100213,43,Male,113887.08,9490.59,Employed,Unemployed,301514.97,36,13.95,684,58478.78,4,1,Medical,Owned,Divorced,2,2513.18,12132.34,Good,2,15,0
100214,57,Male,204083.32,17006.94,Employed,Engineer,408002.32,84,16.52,318,124286.14,9,1,Business,Mortgaged,Widowed,3,50189.78,17412.81,Excellent,1,9,1
100215,34,Female,32990.67,2749.22,Employed,Engineer,35995.03,60,13.9,356,28139.67,2,5,Home,Mortgaged,Divorced,4,58538.35,33170.67,Excellent,0,11,0
100216,24,Female,38373.93,3197.83,Self-Employed,Engineer,346061.62,48,16.33,456,140461.84,8,4,Medical,Rented,Married,3,18439.33,12019.19,Good,2,21,1
100217,25,Other,205574.6,17131.22,Employed,Business Owner,358364.18,240,3.5,468,87063.67,4,6,Education,Mortgaged,Widowed,4,63403.11,35582.28,Good,3,19,0
100218,42,Male,209236.07,17436.34,Retired,Unemployed,139031.45,360,4.6,301,91763.69,9,5,Education,Mortgaged,Single,5,60962.5,39657.17,Excellent,3,30,0
100219,65,Male,79517.08,6626.42,Self-Employed,Doctor,99433.52,48,16.42,309,77520.21,8,7,Business,Rented,Single,0,32781.3,12270.69,Excellent,1,15,0
100220,27,Other,87808.8,7317.4,Employed,Doctor,108498.53,120,18.35,734,83174.47,8,5,Medical,Mortgaged,Married,5,5458.01,4909.52,Good,0,32,0
100221,43,Male,107752.3,8979.36,Employed,Engineer,100674.15,360,16.78,550,100151.31,2,6,Business,Rented,Single,5,22414.83,38286.97,Good,3,6,0
100222,55,Male,100313.14,8359.43,Employed,Clerk,262843.53,12,15.77,410,98255.29,7,1,Auto,Mortgaged,Single,5,13234.33,6842.61,Good,2,6,0
100223,30,Female,53959.27,4496.61,Employed,Business Owner,69541.9,48,16.59,536,32122.06,3,4,Personal,Rented,Married,2,76705.46,30858.55,Excellent,3,13,0
100224,56,Female,199166.95,16597.25,Employed,Clerk,330324.36,180,17.18,681,87366.02,9,7,Business,Mortgaged,Single,3,65419.54,1564.54,Poor,0,4,0
100225,35,Female,66928.06,5577.34,Unemployed,Teacher,54328.97,60,16.9,704,53193.97,9,6,Home,Rented,Divorced,2,6270.12,9422.6,Poor,1,1,0
100226,60,Other,159580.84,13298.4,Employed,Teacher,15391.04,180,17.15,458,95554.55,6,3,Business,Rented,Divorced,5,41076.8,10406.21,Good,1,12,0
100227,49,Other,28766.91,2397.24,Employed,Unemployed,161006.54,60,4.87,392,82175.19,9,7,Personal,Mortgaged,Married,2,21350.91,11889.4,Fair,2,18,1
100228,47,Male,22944.02,1912.0,Employed,Clerk,97546.14,12,4.67,828,26951.99,5,2,Medical,Owned,Married,1,2569.44,36772.15,Poor,2,9,0
100229,29,Other,149014.75,12417.9,Employed,Business Owner,494353.7,60,10.18,647,110210.09,0,0,Auto,Owned,Single,4,25784.1,7012.39,Excellent,2,9,0
100230,43,Female,84498.25,7041.52,Retired,Engineer,152892.16,60,13.26,841,68552.02,8,6,Business,Owned,Married,0,10206.82,6945.56,Poor,1,3,0
100231,62,Male,149369.18,12447.43,Employed,Driver,112587.91,240,17.61,468,82716.23,5,3,Personal,Owned,Single,2,17818.56,27667.0,Good,1,3,0
100232,21,Other,34274.35,2856.2,Self-Employed,Clerk,99991.37,24,9.69,361,100896.43,0,0,Business,Mortgaged,Married,1,26123.24,38092.68,Good,0,30,1
100233,58,Male,209719.53,17476.63,Self-Employed,Business Owner,188178.75,24,8.59,510,97930.77,0,1,Education,Owned,Divorced,2,32711.24,15571.37,Good,1,2,0
100234,45,Female,168445.47,14037.12,Employed,Doctor,303712.75,24,17.96,480,112339.32,7,0,Auto,Owned,Widowed,2,37475.4,30925.15,Excellent,0,24,0
100235,56,Other,194634.78,16219.56,Employed,Engineer,391408.75,84,8.11,696,31012.76,9,7,Home,Owned,Married,0,41615.78,1241.44,Fair,3,25,0
100236,53,Male,42976.46,3581.37,Employed,Clerk,183558.97,360,18.69,694,16558.69,6,6,Personal,Owned,Married,5,29600.06,32962.55,Fair,2,7,0
100237,42,Male,80633.0,6719.42,Unemployed,Unemployed,313733.55,120,6.78,339,100376.94,4,7,Medical,Mortgaged,Divorced,2,39867.97,28935.88,Excellent,2,8,1
100238,36,Female,90510.55,7542.55,Employed,Clerk,242065.83,240,10.15,623,35397.74,3,1,Business,Rented,Widowed,2,33428.68,35864.63,Good,3,12,0
100239,51,Other,125120.39,10426.7,Self-Employed,Engineer,423554.68,240,10.92,488,17190.73,4,6,Personal,Rented,Married,0,77155.12,25498.17,Poor,2,23,0
100240,27,Male,75858.04,6321.5,Self-Employed,Teacher,285382.81,120,9.04,638,19685.62,3,4,Personal,Rented,Widowed,5,5411.27,37653.47,Poor,1,1,0
100241,49,Female,27429.3,2285.78,Self-Employed,Engineer,146366.05,120,3.56,515,46920.02,2,2,Education,Rented,Married,5,46876.11,15594.3,Good,1,28,0
100242,25,Female,90620.07,7551.67,Employed,Clerk,352386.45,36,7.86,596,148768.06,1,5,Business,Rented,Divorced,2,15491.77,29301.26,Excellent,0,11,0
100243,52,Male,67182.61,5598.55,Employed,Business Owner,410392.12,360,9.75,694,23589.05,5,7,Auto,Owned,Single,2,30035.03,29022.57,Good,2,17,0
100244,51,Other,94113.86,7842.82,Self-Employed,Engineer,233789.45,180,9.3,461,44780.48,2,3,Auto,Owned,Married,2,43717.26,10744.31,Excellent,3,31,0
100245,25,Other,55376.71,4614.73,Employed,Doctor,493624.22,240,18.03,409,138110.12,1,0,Business,Mortgaged,Widowed,5,60784.76,36823.18,Fair,2,4,1
100246,58,Female,68688.76,5724.06,Unemployed,Teacher,439790.25,360,4.38,689,144496.21,2,6,Business,Owned,Married,1,78218.49,31167.07,Fair,1,33,1
100247,41,Male,143525.23,11960.44,Employed,Business Owner,100083.43,48,10.7,822,34326.5,7,1,Medical,Owned,Single,4,39489.73,34654.07,Poor,1,21,0
100248,59,Male,94571.54,7880.96,Employed,Unemployed,393804.42,24,4.19,544,132067.9,5,1,Auto,Rented,Widowed,5,20558.33,14503.64,Excellent,1,14,1
100249,23,Female,85803.6,7150.3,Self-Employed,Engineer,301273.72,240,20.72,849,20837.69,4,4,Auto,Mortgaged,Single,4,63326.02,33650.19,Poor,1,2,0
100250,29,Female,124450.65,10370.89,Employed,Teacher,268336.03,60,18.12,401,114230.46,5,6,Home,Rented,Single,5,17725.8,12599.06,Poor,0,2,0
100251,45,Female,173231.41,14435.95,Employed,Business Owner,257941.42,360,21.67,751,1951.22,5,6,Medical,Mortgaged,Widowed,5,40627.25,38576.04,Fair,1,28,0
100252,30,Male,92667.93,7722.33,Employed,Clerk,426998.75,120,20.34,844,60992.94,4,6,Personal,Mortgaged,Married,0,67736.9,957.89,Poor,0,14,0
100253,37,Female,135441.5,11286.79,Employed,Teacher,306214.65,36,9.34,465,37100.28,8,7,Auto,Owned,Single,1,32303.88,24767.5,Good,2,26,1
100254,53,Male,213071.54,17755.96,Self-Employed,Unemployed,269777.58,48,16.29,381,105601.2,7,1,Medical,Owned,Widowed,0,44558.22,4489.58,Good,3,29,1
100255,28,Other,122005.92,10167.16,Employed,Engineer,26332.23,120,9.17,665,2408.42,1,2,Personal,Owned,Married,3,9564.0,28749.33,Excellent,0,14,0
100256,54,Other,201508.5,16792.38,Employed,Unemployed,225254.83,48,19.93,779,69735.26,8,5,Education,Rented,Divorced,2,4477.42,14547.53,Excellent,0,11,0
100257,26,Female,177702.89,14808.57,Employed,Clerk,454204.7,36,11.1,345,104509.35,1,3,Education,Rented,Married,0,78902.6,34825.62,Excellent,3,9,0
100258,29,Male,27037.33,2253.11,Retired,Engineer,356444.89,36,10.45,653,7005.73,0,5,Business,Owned,Divorced,3,14311.66,34908.1,Fair,1,22,0
100259,49,Other,102965.27,8580.44,Employed,Engineer,27375.08,120,20.41,780,134610.03,4,3,Home,Mortgaged,Divorced,0,26843.92,14723.59,Good,1,24,0
100260,59,Male,158155.27,13179.61,Retired,Engineer,442228.16,12,18.98,317,54179.61,3,3,Auto,Mortgaged,Widowed,2,40374.79,32399.27,Excellent,3,12,1
100261,29,Other,217275.94,18106.33,Unemployed,Business Owner,413680.28,12,21.38,584,24789.87,7,0,Medical,Mortgaged,Married,2,29957.73,27245.48,Excellent,3,19,1
100262,35,Male,108967.14,9080.59,Employed,Business Owner,274248.74,12,4.73,342,33819.67,6,4,Auto,Owned,Divorced,5,7787.12,17062.68,Fair,2,18,0
100263,66,Female,34021.02,2835.08,Self-Employed,Doctor,13157.92,180,8.0,397,50835.89,0,6,Home,Owned,Widowed,4,15753.13,13729.46,Poor,0,5,0
100264,69,Male,130211.88,10850.99,Self-Employed,Business Owner,282089.95,12,9.07,567,29756.27,4,6,Medical,Owned,Widowed,3,39475.81,8412.2,Good,2,18,0
100265,49,Male,40945.58,3412.13,Employed,Driver,29185.35,60,11.35,480,76586.81,7,2,Medical,Owned,Divorced,4,35104.13,2528.34,Fair,2,26,0
100266,42,Other,169061.51,14088.46,Employed,Business Owner,161548.72,24,12.25,346,94939.76,7,5,Personal,Owned,Married,1,63855.51,20694.37,Poor,1,33,0
100267,37,Other,119073.78,9922.82,Self-Employed,Teacher,315196.99,84,8.89,741,65014.52,5,1,Home,Mortgaged,Divorced,1,24943.04,21601.62,Fair,2,11,0
100268,51,Male,163303.43,13608.62,Self-Employed,Teacher,456630.72,12,18.12,411,64054.82,6,5,Medical,Rented,Widowed,4,75225.21,17760.75,Fair,2,8,1
100269,49,Other,193219.17,16101.6,Self-Employed,Business Owner,180182.23,12,7.63,779,117254.93,5,3,Auto,Rented,Single,4,22624.83,38023.89,Good,2,31,0
100270,35,Male,143934.34,11994.53,Retired,Driver,430291.84,60,16.39,397,45152.51,2,7,Home,Mortgaged,Divorced,0,26503.89,547.6,Poor,2,32,1
100271,22,Male,140550.06,11712.5,Employed,Teacher,459343.78,120,19.26,586,93415.33,5,5,Medical,Owned,Widowed,1,75945.07,34012.2,Excellent,3,29,0
100272,28,Male,169686.91,14140.58,Self-Employed,Teacher,12479.85,24,14.67,700,133938.24,6,0,Auto,Mortgaged,Married,1,67238.67,32032.86,Fair,0,11,0
100273,67,Female,187703.28,15641.94,Unemployed,Unemployed,121235.06,60,10.05,564,33227.15,0,6,Business,Owned,Widowed,0,25357.44,30350.1,Good,0,9,0
100274,41,Male,193156.03,16096.34,Employed,Doctor,355511.43,240,6.98,529,92985.11,6,5,Home,Owned,Married,3,31622.78,20996.61,Excellent,0,21,0
100275,44,Female,22468.19,1872.35,Employed,Teacher,378907.84,120,5.99,713,142195.77,2,1,Auto,Rented,Widowed,0,67380.82,7614.22,Fair,0,8,0
100276,43,Male,129019.01,10751.58,Employed,Unemployed,197423.59,180,17.27,306,79469.29,0,2,Medical,Mortgaged,Divorced,5,6887.15,34515.17,Fair,1,26,0
100277,59,Male,59335.21,4944.6,Unemployed,Teacher,329063.8,48,12.18,755,146534.66,7,1,Business,Mortgaged,Single,3,23574.1,29783.79,Poor,0,13,1
100278,24,Female,191370.91,15947.58,Employed,Teacher,306854.99,360,4.36,680,46506.91,3,2,Medical,Mortgaged,Widowed,4,42524.49,33312.85,Poor,0,11,0
100279,25,Other,147921.53,12326.79,Self-Employed,Clerk,370407.93,24,21.7,721,84644.08,4,7,Auto,Owned,Divorced,2,66312.33,9431.5,Fair,2,28,0
100280,34,Other,101145.61,8428.8,Employed,Doctor,359891.9,120,15.92,531,46655.36,6,7,Medical,Mortgaged,Single,5,45169.33,22175.0,Good,3,12,0
100281,44,Female,53561.37,4463.45,Employed,Teacher,44763.66,60,19.12,511,557.91,5,4,Medical,Mortgaged,Divorced,1,39182.31,16638.37,Poor,3,4,0
100282,53,Male,84499.84,7041.65,Employed,Driver,80808.59,12,11.61,615,149596.22,6,2,Medical,Rented,Divorced,3,76969.41,25586.86,Excellent,0,27,0
100283,45,Other,159274.43,13272.87,Employed,Teacher,68098.12,360,21.18,653,36009.01,9,2,Home,Mortgaged,Widowed,0,9312.83,30104.31,Excellent,0,11,0
100284,42,Other,56893.71,4741.14,Unemployed,Driver,466375.07,180,7.19,809,145965.3,6,7,Home,Owned,Married,4,62405.27,6948.61,Good,2,22,0
100285,66,Other,34184.5,2848.71,Employed,Engineer,456944.24,36,6.93,772,97954.92,0,1,Business,Rented,Married,3,10162.79,6961.53,Good,3,23,0
100286,28,Other,197045.9,16420.49,Unemployed,Clerk,399111.31,12,19.97,329,135590.04,2,6,Home,Owned,Single,1,58626.2,1744.28,Fair,3,2,1
100287,49,Other,171663.12,14305.26,Employed,Doctor,60125.84,120,20.0,383,145080.41,4,7,Home,Owned,Widowed,4,43447.17,6287.4,Fair,1,1,0
100288,47,Other,55957.96,4663.16,Retired,Teacher,287987.19,84,12.73,821,85174.38,4,6,Personal,Mortgaged,Widowed,5,21171.7,9606.93,Excellent,0,28,0
100289,44,Female,74923.87,6243.66,Employed,Doctor,95240.85,12,5.83,513,149953.7,3,5,Personal,Rented,Divorced,0,43466.97,2900.74,Fair,3,1,1
100290,60,Female,214274.39,17856.2,Employed,Doctor,185455.2,360,9.15,619,115099.49,1,7,Medical,Owned,Married,5,70353.29,14227.64,Good,1,11,0
100291,34,Male,160177.82,13348.15,Employed,Doctor,135011.46,180,17.45,331,78572.18,1,1,Medical,Owned,Widowed,4,37774.69,27006.65,Poor,1,26,0
100292,67,Male,140157.01,11679.75,Employed,Business Owner,414807.63,60,19.15,357,98241.49,1,7,Home,Owned,Married,2,526.29,31722.93,Good,1,6,0
100293,37,Other,78063.84,6505.32,Employed,Driver,73936.8,36,9.93,525,29140.7,9,0,Personal,Rented,Divorced,3,4528.45,13832.65,Good,3,18,0
100294,47,Other,76320.65,6360.05,Self-Employed,Driver,323797.23,36,4.63,695,1654.89,3,0,Home,Rented,Divorced,4,50610.96,3353.0,Fair,1,4,0
100295,46,Other,23102.34,1925.2,Employed,Business Owner,491979.54,60,15.82,725,38518.4,9,1,Education,Rented,Widowed,2,54234.52,30374.89,Good,2,19,0
100296,62,Male,164338.78,13694.9,Employed,Driver,344153.18,12,17.18,792,65245.63,3,4,Auto,Owned,Widowed,3,32141.99,15647.35,Excellent,2,24,0
100297,42,Female,23850.92,1987.58,Employed,Unemployed,41458.28,48,11.34,408,34207.89,3,1,Auto,Rented,Married,0,19422.43,10057.1,Excellent,3,8,1
100298,34,Male,15995.75,1332.98,Employed,Driver,454109.05,36,14.29,411,77105.38,4,5,Personal,Owned,Single,5,57277.33,18827.64,Excellent,3,9,1
100299,22,Other,164546.49,13712.21,Self-Employed,Driver,322253.68,24,21.77,598,98691.62,9,0,Home,Rented,Single,5,24332.89,38794.57,Good,2,18,0
100300,38,Male,209519.12,17459.93,Employed,Driver,229242.87,24,8.03,601,98369.08,5,5,Personal,Rented,Divorced,1,5920.93,14905.59,Good,0,27,0
100301,61,Male,170083.12,14173.59,Self-Employed,Driver,330526.85,48,14.1,320,134064.66,0,1,Medical,Rented,Married,2,32768.84,38378.12,Good,1,19,0
100302,21,Female,111686.24,9307.19,Retired,Business Owner,439764.08,48,14.8,546,144947.86,2,4,Business,Rented,Single,1,43131.09,10126.77,Fair,2,24,1
100303,64,Other,114639.28,9553.27,Employed,Driver,239609.36,48,13.66,794,133604.25,9,0,Home,Owned,Widowed,2,77250.3,4221.79,Excellent,3,14,0
100304,47,Other,104407.97,8700.66,Employed,Teacher,266598.1,120,19.58,390,93026.24,1,7,Business,Mortgaged,Divorced,1,47377.74,6287.15,Excellent,3,4,0
100305,27,Male,81551.95,6796.0,Employed,Business Owner,227318.8,84,14.69,751,30864.62,8,3,Business,Owned,Single,5,16665.61,30951.27,Fair,1,33,0
100306,35,Male,121951.41,10162.62,Employed,Unemployed,38150.53,24,12.9,546,141517.67,9,4,Education,Mortgaged,Divorced,4,66575.49,21504.52,Fair,2,27,0
100307,48,Male,103385.95,8615.5,Employed,Teacher,393960.92,360,5.78,588,26229.06,2,3,Education,Mortgaged,Divorced,5,23318.56,23276.89,Fair,1,1,0
100308,36,Male,137624.42,11468.7,Retired,Driver,64953.05,180,16.51,653,22714.11,5,4,Education,Rented,Widowed,4,76742.25,38708.34,Fair,2,9,0
100309,26,Female,199114.62,16592.88,Employed,Business Owner,198495.87,60,5.94,688,47635.4,5,3,Medical,Mortgaged,Widowed,4,26024.98,20193.49,Poor,1,14,0
